Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-28 00:00:00-05:00,36.55998747354949,36.60275704324611,35.208446881995236,35.234107971191406,84507100,0.0,0.0
2015-01-29 00:00:00-05:00,35.011696709929495,36.0296266071423,34.891940635328965,35.93553161621094,63585300,0.0,0.0
2015-01-30 00:00:00-05:00,35.54204731851655,35.56771166592927,34.5155615259342,34.55833435058594,78004900,0.0,0.0
2015-02-02 00:00:00-05:00,34.72084951521952,35.38806361071627,34.41290354403414,35.31107711791992,50352500,0.0,0.0
2015-02-03 00:00:00-05:00,35.61047269086979,35.86709326172076,35.11433675919799,35.584808349609375,52082400,0.0,0.0
2015-02-04 00:00:00-05:00,35.87564683193325,36.10660633084513,35.37951415002111,35.79010772705078,41614800,0.0,0.0
2015-02-05 00:00:00-05:00,36.115162354663816,36.47443051244595,35.80721635478901,36.31190490722656,36548200,0.0,0.0
2015-02-06 00:00:00-05:00,36.50865424497873,36.6027492361068,36.05529102929796,36.27769470214844,34616600,0.0,0.0
2015-02-09 00:00:00-05:00,36.13228052463509,36.5599826918802,36.106616175686554,36.234928131103516,31381100,0.0,0.0
2015-02-10 00:00:00-05:00,36.559971561134766,36.58563263916217,36.08094410494188,36.44021224975586,29670700,0.0,0.0
2015-02-11 00:00:00-05:00,36.48298893502096,36.48298893502096,36.106609014108976,36.25202941894531,38262500,0.0,0.0
2015-02-12 00:00:00-05:00,36.491547077571425,36.859371185302734,36.36323512813644,36.859371185302734,33268800,0.0,0.0
2015-02-13 00:00:00-05:00,37.10744212998412,37.526588439941406,36.91069951833558,37.526588439941406,40264900,0.0,0.0
2015-02-17 00:00:00-05:00,37.879800750266554,37.905644456224465,37.20783481838304,37.543819427490234,33695700,0.31,0.0
2015-02-18 00:00:00-05:00,37.58689885699375,37.647203037258855,37.38013932013386,37.50074768066406,27111700,0.0,0.0
2015-02-19 00:00:00-05:00,37.19920698827903,37.50072772918676,37.08721216180062,37.474884033203125,27603400,0.0,0.0
2015-02-20 00:00:00-05:00,37.48351005150841,37.80226441155465,37.29398407363115,37.7850341796875,29721100,0.0,0.0
2015-02-23 00:00:00-05:00,37.64721322394156,38.06934260001818,37.60413926728733,38.03488540649414,32518800,0.0,0.0
2015-02-24 00:00:00-05:00,38.034871700913925,38.16409352431251,37.83672565630686,37.98318099975586,25271700,0.0,0.0
2015-02-25 00:00:00-05:00,37.86256560098868,37.98317392823886,37.73334051531752,37.89702606201172,29759800,0.0,0.0
2015-02-26 00:00:00-05:00,37.89702082639561,38.10377699130879,37.81086968574012,37.95732498168945,28957300,0.0,0.0
2015-02-27 00:00:00-05:00,38.01764057333013,38.07794474676448,37.612738306272895,37.77642059326172,33807700,0.0,0.0
2015-03-02 00:00:00-05:00,37.62135316862073,38.06932939233588,37.517975051249884,37.802268981933594,31924000,0.0,0.0
2015-03-03 00:00:00-05:00,37.52658984940875,37.75919306608042,37.121687588573145,37.285369873046875,31748600,0.0,0.0
2015-03-04 00:00:00-05:00,37.05276323229319,37.225062260534806,36.94077165731717,37.09584045410156,25748700,0.0,0.0
2015-03-05 00:00:00-05:00,37.10445936235946,37.25091470803583,36.88908636708859,37.138919830322266,23193500,0.0,0.0
2015-03-06 00:00:00-05:00,37.04414053142803,37.13890513767003,36.31187395173404,36.4927864074707,36248800,0.0,0.0
2015-03-09 00:00:00-04:00,36.34634388545632,37.156148414980315,36.34634388545632,36.9149284362793,32108000,0.0,0.0
2015-03-10 00:00:00-04:00,36.484169338673524,36.794306852329356,36.208492279052734,36.208492279052734,39159700,0.0,0.0
2015-03-11 00:00:00-04:00,36.44972589969159,36.50141331388235,36.04482362809857,36.16543197631836,32215300,0.0,0.0
2015-03-12 00:00:00-04:00,35.60545396360967,35.881131047995176,35.200551808149044,35.3383903503418,59992500,0.0,0.0
2015-03-13 00:00:00-04:00,35.06271440775589,35.72606344063829,34.985180019851974,35.648529052734375,58007700,0.0,0.0
2015-03-16 00:00:00-04:00,35.726062111562534,35.87251412419378,35.56237658411578,35.80359649658203,35273500,0.0,0.0
2015-03-17 00:00:00-04:00,35.63992328536168,36.036212104814,35.4503972791866,35.924217224121094,31673400,0.0,0.0
2015-03-18 00:00:00-04:00,35.691599874076545,36.897689517250505,35.60545202227693,36.61339569091797,44194800,0.0,0.0
2015-03-19 00:00:00-04:00,36.40664431215966,36.69093820148165,36.37218713560326,36.432491302490234,33879100,0.0,0.0
2015-03-20 00:00:00-04:00,36.665084510814836,37.02690941358449,36.604780360353224,36.94076156616211,71904500,0.0,0.0
2015-03-23 00:00:00-04:00,36.94077988739558,37.15615289909814,36.85462871091574,36.92354965209961,26246100,0.0,0.0
2015-03-24 00:00:00-04:00,36.854622603159875,37.19060391992213,36.82877889766457,36.958003997802734,25513300,0.0,0.0
2015-03-25 00:00:00-04:00,36.97521457862407,36.98383133419592,35.70020751932628,35.717437744140625,43469900,0.0,0.0
2015-03-26 00:00:00-04:00,35.51069958463829,35.846680922674786,35.25224936799696,35.50208282470703,37495600,0.0,0.0
2015-03-27 00:00:00-04:00,35.42454422491068,35.69160788354846,35.17471408409603,35.29532241821289,34401400,0.0,0.0
2015-03-30 00:00:00-04:00,35.40732865995455,35.78638733714314,35.243646322470745,35.286720275878906,35049700,0.0,0.0
2015-03-31 00:00:00-04:00,35.131633555540695,35.34700649942965,34.924877369752274,35.028255462646484,34887200,0.0,0.0
2015-04-01 00:00:00-04:00,34.976559432459226,35.11439796404836,34.726729353305664,35.07994079589844,36865300,0.0,0.0
2015-04-02 00:00:00-04:00,35.028254199113356,35.09717511611027,34.563047868374774,34.709503173828125,37487500,0.0,0.0
2015-04-06 00:00:00-04:00,34.75257864191811,35.99312562579678,34.614740088153816,35.79498291015625,39223700,0.0,0.0
2015-04-07 00:00:00-04:00,35.846676663241205,36.105123562841904,35.58822976364051,35.77775573730469,28809400,0.0,0.0
2015-04-08 00:00:00-04:00,35.71745149072354,35.91559422285378,35.35562648935456,35.68299102783203,24753400,0.0,0.0
2015-04-09 00:00:00-04:00,35.53653745222547,35.855288504351684,35.53653745222547,35.73468017578125,25723900,0.0,0.0
2015-04-10 00:00:00-04:00,35.8639023788278,36.13957947520002,35.674373142698066,35.941436767578125,28022000,0.0,0.0
2015-04-13 00:00:00-04:00,35.66576443260162,36.234348930566895,35.657147673628906,35.97589874267578,30276700,0.0,0.0
2015-04-14 00:00:00-04:00,36.010363485569975,36.20850624319236,35.65715191131597,35.881141662597656,24244400,0.0,0.0
2015-04-15 00:00:00-04:00,35.975885694576164,36.57893043705261,35.90696807944342,36.40663146972656,27343600,0.0,0.0
2015-04-16 00:00:00-04:00,36.13958310897097,36.47556439856129,36.02758825033067,36.32049560546875,22509700,0.0,0.0
2015-04-17 00:00:00-04:00,35.89836339396072,35.95867084618249,35.459004001563315,35.855289459228516,42387600,0.0,0.0
2015-04-20 00:00:00-04:00,35.95005687143847,37.190604033980016,35.90698293337058,36.966617584228516,46057700,0.0,0.0
2015-04-21 00:00:00-04:00,37.044146354119135,37.17337143500284,36.639244167925156,36.7340087890625,26013800,0.0,0.0
2015-04-22 00:00:00-04:00,36.75985350577619,37.15614223114167,36.65647541001279,37.0355339050293,25064300,0.0,0.0
2015-04-23 00:00:00-04:00,36.949387009316126,37.56966222800407,36.871852606980134,37.337059020996094,46309500,0.0,0.0
2015-04-24 00:00:00-04:00,39.33571644235089,41.47221576553469,39.327102970120414,41.2396125793457,130933700,0.0,0.0
2015-04-27 00:00:00-04:00,40.68826002183707,41.463604007861534,40.679646549250414,41.3774528503418,59248200,0.0,0.0
2015-04-28 00:00:00-04:00,41.162088404577084,42.39402227824898,41.09317075062935,42.350948333740234,60730800,0.0,0.0
2015-04-29 00:00:00-04:00,41.97188602132248,42.480166368952254,41.78235675349522,42.264793395996094,47804600,0.0,0.0
2015-04-30 00:00:00-04:00,41.95466006220481,42.67831345649478,41.8685088924494,41.90296936035156,64725500,0.0,0.0
2015-05-01 00:00:00-04:00,41.85127508033658,42.10972197454986,41.69620628654249,41.92019271850586,38937300,0.0,0.0
2015-05-04 00:00:00-04:00,41.670356433284894,42.10110232281826,41.506674178341136,41.55836486816406,34039500,0.0,0.0
2015-05-05 00:00:00-04:00,41.19653301063128,41.489440321360995,40.75717368770173,41.00700378417969,50369200,0.0,0.0
2015-05-06 00:00:00-04:00,40.981171746809295,41.15347079385777,39.64585988326281,39.86984634399414,52433000,0.0,0.0
2015-05-07 00:00:00-04:00,39.861232397790495,40.567655524614146,39.766467758721056,40.23167419433594,32971700,0.0,0.0
2015-05-08 00:00:00-04:00,40.96392766525146,41.334369340958744,40.938083967146724,41.136226654052734,35364900,0.0,0.0
2015-05-11 00:00:00-04:00,40.963929547220935,41.274067084045626,40.808860778808594,40.808860778808594,24609400,0.0,0.0
2015-05-12 00:00:00-04:00,40.3608914994802,41.07593130606787,39.99044974436404,40.7916374206543,29928300,0.0,0.0
2015-05-13 00:00:00-04:00,41.51528544019653,41.62728028568596,40.98116148578025,41.03285217285156,34184600,0.0,0.0
2015-05-14 00:00:00-04:00,41.37744289534577,42.05802208752335,41.37744289534577,41.97187423706055,32980900,0.0,0.0
2015-05-15 00:00:00-04:00,42.10110794757704,42.135568412062945,41.39468485726978,41.61005783081055,28642700,0.0,0.0
2015-05-18 00:00:00-04:00,41.334374346861104,41.54113381572873,41.015623315090025,41.3602180480957,24136500,0.0,0.0
2015-05-19 00:00:00-04:00,41.2388223451311,41.45559495422678,40.90932705315314,41.25616455078125,28574800,0.31,0.0
2015-05-20 00:00:00-04:00,41.091415250948515,41.55964488044021,40.987365324735094,41.25616455078125,25047900,0.0,0.0
2015-05-21 00:00:00-04:00,40.99603949478201,41.27350820176253,40.761924653075724,41.117431640625,22410700,0.0,0.0
2015-05-22 00:00:00-04:00,41.0133916258116,41.0567455015755,40.59718846463852,40.66655731201172,25720600,0.0,0.0
2015-05-26 00:00:00-04:00,40.605857886513796,40.64921175871391,40.05091707621168,40.39775466918945,29581900,0.0,0.0
2015-05-27 00:00:00-04:00,40.59718597433544,41.420922794074826,40.42376717422896,41.282188415527344,27335600,0.0,0.0
2015-05-28 00:00:00-04:00,41.186801742589054,41.637689232272585,41.09142125142877,41.14344787597656,19283700,0.0,0.0
2015-05-29 00:00:00-04:00,41.12610397634961,41.24749612094715,40.39774780107652,40.63186264038086,36519600,0.0,0.0
2015-06-01 00:00:00-04:00,40.805290105829364,41.420923717629954,40.42376807555069,40.952693939208984,28837300,0.0,0.0
2015-06-02 00:00:00-04:00,40.692564055103944,41.056740536708375,40.423764765570944,40.68389129638672,21498300,0.0,0.0
2015-06-03 00:00:00-04:00,41.07408318332428,41.394909105508106,40.597183987141605,40.62319564819336,28002200,0.0,0.0
2015-06-04 00:00:00-04:00,40.57116383298369,40.89198638031868,40.05958032403392,40.19831466674805,27745500,0.0,0.0
2015-06-05 00:00:00-04:00,40.15496785557145,40.337056092164815,39.74743420517734,40.00756072998047,25438100,0.0,0.0
2015-06-08 00:00:00-04:00,40.14629908624848,40.25902180434971,39.600031014499464,39.65205764770508,22121600,0.0,0.0
2015-06-09 00:00:00-04:00,39.67806074197984,39.83413730020337,39.41793424750323,39.58268356323242,24406100,0.0,0.0
2015-06-10 00:00:00-04:00,39.70408595235696,40.6058611197522,39.617374893363944,40.41510009765625,28417400,0.0,0.0
2015-06-11 00:00:00-04:00,40.458449753419934,40.68389186791039,39.998892765599976,40.2676887512207,27347800,0.0,0.0
2015-06-12 00:00:00-04:00,40.076925833329106,40.29369846841602,39.79945712503289,39.86015319824219,23931000,0.0,0.0
2015-06-15 00:00:00-04:00,39.40927962335637,39.58269845414311,39.03643029485605,39.4352912902832,33254500,0.0,0.0
2015-06-16 00:00:00-04:00,39.322547973332775,40.0942612010471,39.27919411524906,39.73875427246094,27070300,0.0,0.0
2015-06-17 00:00:00-04:00,39.652050013176066,39.94686092920179,39.331227439400045,39.86015319824219,28704100,0.0,0.0
2015-06-18 00:00:00-04:00,40.076922297374395,40.57983304640691,40.03356512803205,40.510467529296875,32658300,0.0,0.0
2015-06-19 00:00:00-04:00,40.57117603756802,40.6058604606022,39.87750411532763,39.97288131713867,63837000,0.0,0.0
2015-06-22 00:00:00-04:00,40.17230521350094,40.5104699856753,40.02489810571161,40.085594177246094,20318100,0.0,0.0
2015-06-23 00:00:00-04:00,39.998889342809,40.12895094507018,39.55667129513202,39.808128356933594,25896500,0.0,0.0
2015-06-24 00:00:00-04:00,39.60002823197573,40.10294239456007,39.495978280564195,39.57401657104492,34890900,0.0,0.0
2015-06-25 00:00:00-04:00,39.91217557931514,39.938190544144284,39.4526186621502,39.58268356323242,20616000,0.0,0.0
2015-06-26 00:00:00-04:00,39.58268638541637,40.128951070458726,39.04508784312189,39.2445182800293,49835300,0.0,0.0
2015-06-29 00:00:00-04:00,39.05376512980374,39.21851116869469,38.46414320114666,38.47281265258789,34081700,0.0,0.0
2015-06-30 00:00:00-04:00,38.76763515496173,38.77630791667261,38.09997473387032,38.282066345214844,35945400,0.0,0.0
2015-07-01 00:00:00-04:00,38.55086000523624,39.21852038450922,38.23870675698506,38.54219055175781,28343900,0.0,0.0
2015-07-02 00:00:00-04:00,38.56817913853334,38.802293934614376,38.204002771976555,38.49881362915039,21752000,0.0,0.0
2015-07-06 00:00:00-04:00,38.11730123634039,38.56818873644076,38.1086317858928,38.490150451660156,23034000,0.0,0.0
2015-07-07 00:00:00-04:00,38.446805244070866,38.57687018389796,37.56237225323755,38.4121208190918,36435800,0.0,0.0
2015-07-08 00:00:00-04:00,38.533496152697815,38.93236025020345,38.177989221305474,38.36008071899414,39785900,0.0,0.0
2015-07-09 00:00:00-04:00,38.80230520131225,39.20983885071363,38.585532546556315,38.602874755859375,32424700,0.0,0.0
2015-07-10 00:00:00-04:00,39.027746271618646,39.14046897525433,38.64622760013619,38.680912017822266,25465800,0.0,0.0
2015-07-13 00:00:00-04:00,39.00173278569925,39.556670211935554,38.97572112749691,39.4873046875,28178300,0.0,0.0
2015-07-14 00:00:00-04:00,39.409271132861846,39.85148591379085,39.28787896977107,39.55667495727539,22880300,0.0,0.0
2015-07-15 00:00:00-04:00,39.608696914392056,39.7907851375446,39.391924275109126,39.678062438964844,26629600,0.0,0.0
2015-07-16 00:00:00-04:00,39.8948438233241,40.484465796035714,39.860162707279486,40.45845413208008,26271700,0.0,0.0
2015-07-17 00:00:00-04:00,40.363063388147424,40.562493812523,40.11160634136123,40.42375946044922,29467100,0.0,0.0
2015-07-20 00:00:00-04:00,40.44977973403433,40.86598284487723,40.26768818554382,40.68389129638672,30631900,0.0,0.0
2015-07-21 00:00:00-04:00,40.5624988414927,41.03940133683045,40.30237231256464,40.99604415893555,42781900,0.0,0.0
2015-07-22 00:00:00-04:00,39.400593647345595,40.69256003029848,39.192493766350964,39.4873046875,59152400,0.0,0.0
2015-07-23 00:00:00-04:00,39.25318832391464,40.08559443110585,39.10578121519179,39.981544494628906,33934000,0.0,0.0
2015-07-24 00:00:00-04:00,39.80814055479466,40.163647668875946,39.71276003263082,39.83415222167969,32333200,0.0,0.0
2015-07-27 00:00:00-04:00,39.834142968623475,39.89483904904884,39.2358516154213,39.32255935668945,39701400,0.0,0.0
2015-07-28 00:00:00-04:00,39.52198791754505,39.57401123238855,38.83698560547738,39.31388473510742,34328900,0.0,0.0
2015-07-29 00:00:00-04:00,39.36591650510865,40.56249921060404,39.24452103666182,40.13762664794922,40945900,0.0,0.0
2015-07-30 00:00:00-04:00,40.111617046256306,41.1001032897358,39.82547881585365,40.64921569824219,39777900,0.0,0.0
2015-07-31 00:00:00-04:00,41.00471715477109,41.07408268596527,40.319714755403986,40.493133544921875,31201500,0.0,0.0
2015-08-03 00:00:00-04:00,40.73591623584971,40.75325844487649,40.27635927354854,40.5885124206543,24125900,0.0,0.0
2015-08-04 00:00:00-04:00,40.53648281628967,41.36888894230849,40.47578674299796,41.22148513793945,33403900,0.0,0.0
2015-08-05 00:00:00-04:00,41.602998740721844,41.97584789298143,41.22148013948094,41.25616455078125,26959700,0.0,0.0
2015-08-06 00:00:00-04:00,41.36888826760435,41.42091489001497,40.17230572135089,40.42375946044922,27368000,0.0,0.0
2015-08-07 00:00:00-04:00,40.224348217334814,40.562513155040484,40.111625468869775,40.52783203125,19163000,0.0,0.0
2015-08-10 00:00:00-04:00,40.70991041932824,41.178140207192826,40.614529909834864,41.039405822753906,23079900,0.0,0.0
2015-08-11 00:00:00-04:00,40.59717951102881,40.70122945145195,39.79945778830485,40.24167251586914,29237400,0.0,0.0
2015-08-12 00:00:00-04:00,40.050929367624626,40.666566449480264,39.63472611293383,40.52783203125,30181400,0.0,0.0
2015-08-13 00:00:00-04:00,40.8052913114366,40.83997242710504,40.3110498555081,40.51914978027344,22627200,0.0,0.0
2015-08-14 00:00:00-04:00,40.34572411549,40.83996548743527,40.3370546649682,40.753257751464844,21473400,0.0,0.0
2015-08-17 00:00:00-04:00,40.58850131015809,41.14343861635667,40.38039816648999,41.03071594238281,21099700,0.0,0.0
2015-08-18 00:00:00-04:00,40.882351975125175,41.39730914474301,40.76015931275828,41.257659912109375,23574100,0.31,0.0
2015-08-19 00:00:00-04:00,40.82998597391935,41.09183122221007,40.4110382379551,40.681610107421875,31485500,0.0,0.0
2015-08-20 00:00:00-04:00,40.21028356934068,40.559408268500746,39.85243225097656,39.85243225097656,36238200,0.0,0.0
2015-08-21 00:00:00-04:00,39.538216250524485,39.6953220145656,37.591854095458984,37.591854095458984,70053100,0.0,0.0
2015-08-24 00:00:00-04:00,35.30511165089198,37.260201222870414,34.66796171621591,36.378665924072266,88753700,0.0,0.0
2015-08-25 00:00:00-04:00,37.15544776119561,37.74023103302063,35.25272546758475,35.32255172729492,70616600,0.0,0.0
2015-08-26 00:00:00-04:00,36.66668233135389,37.391114959053496,35.837516949095416,37.27764892578125,63408000,0.0,0.0
2015-08-27 00:00:00-04:00,37.73151593648765,38.359939203221856,37.46967401851527,38.31629943847656,50943200,0.0,0.0
2015-08-28 00:00:00-04:00,37.879884704356954,38.534490983836626,37.87115475611072,38.342472076416016,28246700,0.0,0.0
2015-08-31 00:00:00-04:00,38.01953990951363,38.34247812608347,37.61804546433195,37.98462677001953,34441700,0.0,0.0
2015-09-01 00:00:00-04:00,36.80634000953291,37.172921382211534,36.36120905288835,36.500858306884766,49688900,0.0,0.0
2015-09-02 00:00:00-04:00,36.97215117032671,37.86241582034717,36.553203687287436,37.8449592590332,37671500,0.0,0.0
2015-09-03 00:00:00-04:00,37.88860639474046,38.38610683607263,37.77514038879649,37.967159271240234,28285200,0.0,0.0
2015-09-04 00:00:00-04:00,37.36492334334441,37.56566884647412,36.83250976441377,37.19036102294922,37138800,0.0,0.0
2015-09-08 00:00:00-04:00,37.79260288023015,38.40356942331928,37.705323372431614,38.307559967041016,32469800,0.0,0.0
2015-09-09 00:00:00-04:00,38.58685504805305,38.75269075981841,37.452204897366826,37.591854095458984,33469500,0.0,0.0
2015-09-10 00:00:00-04:00,37.635502959365496,38.22028640701803,37.312564734856075,37.78388214111328,31366600,0.0,0.0
2015-09-11 00:00:00-04:00,37.65296341075745,38.04572795645742,37.478401020501835,37.9497184753418,27132500,0.0,0.0
2015-09-14 00:00:00-04:00,37.906080114601764,37.914806736162575,37.40857944811592,37.5656852722168,23656000,0.0,0.0
2015-09-15 00:00:00-04:00,37.69658530042236,38.65667632680776,37.600579194332994,38.386104583740234,28882200,0.0,0.0
2015-09-16 00:00:00-04:00,38.37738785138009,38.73523917560823,38.26392182286875,38.66541290283203,23372200,0.0,0.0
2015-09-17 00:00:00-04:00,38.65669735659395,39.27639072224245,38.473408332303705,38.62178421020508,32768200,0.0,0.0
2015-09-18 00:00:00-04:00,37.967175047317426,38.394852736968645,37.81879917977558,37.9497184753418,63143700,0.0,0.0
2015-09-21 00:00:00-04:00,38.07191033222678,38.81379964250884,38.05445376062596,38.49958801269531,26177200,0.0,0.0
2015-09-22 00:00:00-04:00,37.86243856022415,38.447218732712436,37.801342223680614,38.31629943847656,28085900,0.0,0.0
2015-09-23 00:00:00-04:00,38.34248125526316,38.551953450322586,37.975899919658396,38.29011154174805,17145200,0.0,0.0
2015-09-24 00:00:00-04:00,37.923521189292686,38.51703109790597,37.76641542939509,38.32501220703125,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,38.82251357979801,39.04071565926821,38.19409052548399,38.3511962890625,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.25519954737049,38.48212830066082,37.714055860408365,37.78388214111328,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,37.85370241003486,38.028264769927475,37.57440396600671,37.914798736572266,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.298828413560614,38.66540629448355,38.10680952574419,38.6304931640625,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,39.05817821571022,39.05817821571022,38.185369763962505,38.93598556518555,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,38.63923341434293,39.77388381958008,38.333748435951996,39.77388381958008,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,39.9309786870259,40.92597959044173,39.887338939060164,40.69905090332031,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.437220692013284,41.17910660885929,40.341211221233145,40.80379867553711,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.1092807071132,41.32748284107771,40.10555288857667,40.84743881225586,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,40.63795787796976,41.47585309289707,40.58558817847445,41.414756774902344,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.41475883142494,41.493311719818784,40.952168119994624,41.118003845214844,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,41.004542789650785,41.08309568756104,40.58559511062947,41.02199935913086,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,40.63796218961799,41.13546273435912,40.63796218961799,40.925987243652344,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,40.71653454262999,41.10929586498529,40.61179508246711,40.74271774291992,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,41.03071975708008,41.04817632391298,40.611772141589434,41.03071975708008,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,41.03945824520675,41.493319088807766,40.93472215191433,41.467132568359375,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.38857090155718,41.790065278241585,41.039449554679024,41.563133239746094,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.40603288418644,41.72897441740119,41.03945492259146,41.694061279296875,30802200,0.0,0.0
2015-10-21 00:00:00-04:00,41.824987477823846,41.88608714437261,41.118014626409874,41.19656753540039,25144300,0.0,0.0
2015-10-22 00:00:00-04:00,41.48458197773389,42.723971630834924,41.10054748228699,41.92098617553711,56637100,0.0,0.0
2015-10-23 00:00:00-04:00,45.6478851497536,47.19275663712742,45.60424538944366,46.1453857421875,135227100,0.0,0.0
2015-10-26 00:00:00-04:00,45.848644233952506,47.41097275216308,45.8224610359438,47.349876403808594,64633300,0.0,0.0
2015-10-27 00:00:00-04:00,47.1229291801951,47.45459399043394,46.76507785267426,46.861083984375,50999900,0.0,0.0
2015-10-28 00:00:00-04:00,46.730173632852555,47.11420822143555,46.136663513542096,47.11420822143555,47000800,0.0,0.0
2015-10-29 00:00:00-04:00,46.730168695800714,46.98328396425038,46.45087023733909,46.573062896728516,30202100,0.0,0.0
2015-10-30 00:00:00-04:00,46.53814732416296,47.12293073002758,45.927180729655184,45.944637298583984,46619800,0.0,0.0
2015-11-02 00:00:00-05:00,46.127924665941435,46.57305883431852,45.92717912452626,46.46832275390625,30285000,0.0,0.0
2015-11-03 00:00:00-05:00,46.19775345270646,47.47205304380337,46.171570263553825,47.26258087158203,36596900,0.0,0.0
2015-11-04 00:00:00-05:00,47.28876642780839,47.899733064786595,47.18403033645508,47.48078536987305,37087800,0.0,0.0
2015-11-05 00:00:00-05:00,47.55933878726054,47.74262778149444,47.131661137881096,47.46332931518555,31468500,0.0,0.0
2015-11-06 00:00:00-05:00,47.21021344436235,47.98701250208328,47.09674740338617,47.93464279174805,32851200,0.0,0.0
2015-11-09 00:00:00-05:00,47.61169984387907,47.89099827895133,46.74762135084303,47.271305084228516,32513100,0.0,0.0
2015-11-10 00:00:00-05:00,47.19274957653593,47.245119278772904,46.49450352754193,46.703975677490234,55283700,0.0,0.0
2015-11-11 00:00:00-05:00,46.86981162899119,47.30621582790265,46.660336148533766,46.826171875,36516300,0.0,0.0
2015-11-12 00:00:00-05:00,46.67780001967602,47.114204286871384,46.42468474562263,46.538150787353516,35361100,0.0,0.0
2015-11-13 00:00:00-05:00,46.31995104860235,46.51197000153623,45.84863361658309,46.119205474853516,36848200,0.0,0.0
2015-11-16 00:00:00-05:00,46.328679135496074,47.035651925588745,46.12793024032122,46.93091583251953,32165200,0.0,0.0
2015-11-17 00:00:00-05:00,46.720020420097995,47.036349862379154,46.43883943850179,46.54428482055664,31551300,0.36,0.0
2015-11-18 00:00:00-05:00,46.57065272907771,47.43177005655211,46.55307849562612,47.31753921508789,29710000,0.0,0.0
2015-11-19 00:00:00-05:00,47.44057041850841,48.02929229896723,47.256042598237286,47.39663314819336,28149200,0.0,0.0
2015-11-20 00:00:00-05:00,47.66900992377433,47.71294382474429,46.80789272738433,47.61628723144531,37147600,0.0,0.0
2015-11-23 00:00:00-05:00,47.66900992377433,47.85353431901324,47.22966421019116,47.61628723144531,28235900,0.0,0.0
2015-11-24 00:00:00-05:00,47.379047963990345,47.835967983766444,47.08029604730763,47.66901779174805,24600000,0.0,0.0
2015-11-25 00:00:00-05:00,47.52842651137776,47.65144279320015,47.17694854736328,47.17694854736328,21005100,0.0,0.0
